DateTime,DATE,TIME,O3,ND,SD,F
2022-10-17 03:00:00,2022-10-17,03:00,20.7,60.0,2.97,1
2022-10-17 04:00:00,2022-10-17,04:00,20.71,60.0,2.92,1
2022-10-17 05:00:00,2022-10-17,05:00,20.25,60.0,3.72,1
2022-10-17 06:00:00,2022-10-17,06:00,21.62,60.0,1.56,1
2022-10-17 07:00:00,2022-10-17,07:00,20.02,60.0,1.49,1
2022-10-17 08:00:00,2022-10-17,08:00,22.8,60.0,1.56,1
2022-10-17 09:00:00,2022-10-17,09:00,24.14,60.0,0.92,1
2022-10-17 10:00:00,2022-10-17,10:00,27.11,60.0,0.8,1
2022-10-17 11:00:00,2022-10-17,11:00,26.81,60.0,1.2,1
2022-10-17 12:00:00,2022-10-17,12:00,27.17,60.0,0.75,1
2022-10-17 13:00:00,2022-10-17,13:00,-9999999.9,0.0,-999.99,2
2022-10-17 14:00:00,2022-10-17,14:00,27.12,60.0,0.75,1
2022-10-17 15:00:00,2022-10-17,15:00,25.89,60.0,1.31,1
2022-10-17 16:00:00,2022-10-17,16:00,27.57,60.0,0.4,0
2022-10-17 17:00:00,2022-10-17,17:00,27.19,60.0,0.42,0
2022-10-17 18:00:00,2022-10-17,18:00,26.85,60.0,0.29,0
2022-10-17 19:00:00,2022-10-17,19:00,26.33,60.0,0.28,0
2022-10-17 20:00:00,2022-10-17,20:00,26.08,60.0,0.24,0
2022-10-17 21:00:00,2022-10-17,21:00,25.86,60.0,0.2,0
2022-10-17 22:00:00,2022-10-17,22:00,25.71,60.0,0.25,0
2022-10-17 23:00:00,2022-10-17,23:00,25.91,60.0,0.21,0
2022-10-18 00:00:00,2022-10-18,00:00,26.28,59.0,0.5,0
2022-10-18 01:00:00,2022-10-18,01:00,26.4,60.0,0.47,0
2022-10-18 02:00:00,2022-10-18,02:00,25.52,60.0,0.37,0
2022-10-18 03:00:00,2022-10-18,03:00,25.02,60.0,0.39,1
2022-10-18 04:00:00,2022-10-18,04:00,25.7,60.0,1.53,1
2022-10-18 05:00:00,2022-10-18,05:00,24.36,60.0,0.69,1
2022-10-18 06:00:00,2022-10-18,06:00,21.43,60.0,1.14,1
2022-10-18 07:00:00,2022-10-18,07:00,16.88,60.0,2.9,1
2022-10-18 08:00:00,2022-10-18,08:00,21.52,60.0,1.44,1
2022-10-18 09:00:00,2022-10-18,09:00,20.49,41.0,1.28,0
2022-10-18 10:00:00,2022-10-18,10:00,21.26,54.0,0.65,0
2022-10-18 11:00:00,2022-10-18,11:00,21.04,60.0,0.53,1
2022-10-18 12:00:00,2022-10-18,12:00,20.81,60.0,0.4,1
2022-10-18 13:00:00,2022-10-18,13:00,20.16,52.0,0.46,0
2022-10-18 14:00:00,2022-10-18,14:00,20.84,43.0,0.35,0
2022-10-18 15:00:00,2022-10-18,15:00,20.41,48.0,0.49,0
2022-10-18 16:00:00,2022-10-18,16:00,20.72,60.0,0.32,0
2022-10-18 17:00:00,2022-10-18,17:00,20.56,60.0,0.19,0
2022-10-18 18:00:00,2022-10-18,18:00,24.88,60.0,2.73,0
2022-10-18 19:00:00,2022-10-18,19:00,29.36,60.0,0.35,0
2022-10-18 20:00:00,2022-10-18,20:00,29.5,60.0,0.19,0
2022-10-18 21:00:00,2022-10-18,21:00,29.2,60.0,0.19,0
2022-10-18 22:00:00,2022-10-18,22:00,-9999999.9,0.0,-999.99,2
2022-10-18 23:00:00,2022-10-18,23:00,29.05,60.0,0.24,0
2022-10-19 00:00:00,2022-10-19,00:00,28.74,59.0,0.24,0
2022-10-19 01:00:00,2022-10-19,01:00,17.35,60.0,3.26,1
2022-10-19 02:00:00,2022-10-19,02:00,21.67,60.0,3.89,1
2022-10-19 03:00:00,2022-10-19,03:00,12.71,60.0,3.26,1
2022-10-19 04:00:00,2022-10-19,04:00,13.81,60.0,4.51,1
2022-10-19 05:00:00,2022-10-19,05:00,11.53,60.0,4.34,1
2022-10-19 06:00:00,2022-10-19,06:00,17.26,60.0,4.65,1
2022-10-19 07:00:00,2022-10-19,07:00,16.44,60.0,4.82,1
2022-10-19 08:00:00,2022-10-19,08:00,19.7,60.0,2.13,1
2022-10-19 09:00:00,2022-10-19,09:00,-9999999.9,0.0,-999.99,2
2022-10-19 10:00:00,2022-10-19,10:00,20.78,60.0,1.38,1
2022-10-19 11:00:00,2022-10-19,11:00,23.07,60.0,1.07,1
2022-10-19 12:00:00,2022-10-19,12:00,23.64,60.0,1.42,1
2022-10-19 13:00:00,2022-10-19,13:00,24.87,60.0,0.54,1
2022-10-19 14:00:00,2022-10-19,14:00,25.03,60.0,0.57,1
2022-10-19 15:00:00,2022-10-19,15:00,25.72,60.0,0.6,1
2022-10-19 16:00:00,2022-10-19,16:00,25.63,60.0,0.54,1
2022-10-19 17:00:00,2022-10-19,17:00,25.32,60.0,0.47,1
2022-10-19 18:00:00,2022-10-19,18:00,25.52,60.0,0.48,1
2022-10-19 19:00:00,2022-10-19,19:00,25.84,59.0,0.26,0
2022-10-19 20:00:00,2022-10-19,20:00,26.32,60.0,0.32,0
2022-10-19 21:00:00,2022-10-19,21:00,26.62,60.0,0.91,0
2022-10-19 22:00:00,2022-10-19,22:00,28.28,60.0,0.14,0
2022-10-19 23:00:00,2022-10-19,23:00,27.64,60.0,0.47,0
2022-10-20 00:00:00,2022-10-20,00:00,27.24,58.0,0.32,0
2022-10-20 01:00:00,2022-10-20,01:00,27.41,59.0,0.25,0
2022-10-20 02:00:00,2022-10-20,02:00,26.41,42.0,1.91,0
2022-10-20 03:00:00,2022-10-20,03:00,23.03,43.0,2.0,0
2022-10-20 04:00:00,2022-10-20,04:00,26.72,58.0,0.72,0
2022-10-20 05:00:00,2022-10-20,05:00,27.11,60.0,0.28,0
2022-10-20 06:00:00,2022-10-20,06:00,25.88,44.0,2.76,0
2022-10-20 07:00:00,2022-10-20,07:00,18.57,60.0,4.08,1
2022-10-20 08:00:00,2022-10-20,08:00,26.67,57.0,1.24,0
2022-10-20 09:00:00,2022-10-20,09:00,26.49,59.0,0.61,0
2022-10-20 10:00:00,2022-10-20,10:00,26.55,60.0,0.77,0
2022-10-20 11:00:00,2022-10-20,11:00,26.98,60.0,0.34,0
2022-10-20 12:00:00,2022-10-20,12:00,-9999999.9,0.0,-999.99,2
2022-10-20 13:00:00,2022-10-20,13:00,27.0,60.0,0.21,0
2022-10-20 14:00:00,2022-10-20,14:00,26.78,60.0,0.22,0
2022-10-20 15:00:00,2022-10-20,15:00,26.51,60.0,0.47,0
2022-10-20 16:00:00,2022-10-20,16:00,26.84,60.0,0.29,0
2022-10-20 17:00:00,2022-10-20,17:00,26.5,59.0,0.4,0
2022-10-20 18:00:00,2022-10-20,18:00,25.9,60.0,0.44,0
2022-10-20 19:00:00,2022-10-20,19:00,25.86,60.0,0.25,0
2022-10-20 20:00:00,2022-10-20,20:00,25.64,60.0,0.21,0
2022-10-20 21:00:00,2022-10-20,21:00,25.3,60.0,0.26,0
2022-10-20 22:00:00,2022-10-20,22:00,25.54,60.0,0.33,0
2022-10-20 23:00:00,2022-10-20,23:00,25.83,60.0,0.22,0
2022-10-21 00:00:00,2022-10-21,00:00,25.57,59.0,0.2,0
2022-10-21 01:00:00,2022-10-21,01:00,20.9,60.0,3.1,1
2022-10-21 02:00:00,2022-10-21,02:00,21.81,60.0,2.0,1
2022-10-21 03:00:00,2022-10-21,03:00,22.88,60.0,0.97,1
2022-10-21 04:00:00,2022-10-21,04:00,21.5,60.0,2.09,1
2022-10-21 05:00:00,2022-10-21,05:00,17.92,60.0,4.15,1
2022-10-21 06:00:00,2022-10-21,06:00,18.96,60.0,8.27,1
2022-10-21 07:00:00,2022-10-21,07:00,20.46,60.0,5.61,1
2022-10-21 08:00:00,2022-10-21,08:00,20.81,60.0,3.73,1
2022-10-21 09:00:00,2022-10-21,09:00,25.27,56.0,1.7,0
2022-10-21 10:00:00,2022-10-21,10:00,26.95,60.0,0.38,0
2022-10-21 11:00:00,2022-10-21,11:00,27.12,60.0,0.36,0
2022-10-21 12:00:00,2022-10-21,12:00,25.92,60.0,0.73,1
2022-10-21 13:00:00,2022-10-21,13:00,25.88,52.0,0.48,0
2022-10-21 14:00:00,2022-10-21,14:00,-9999999.9,0.0,-999.99,2
2022-10-21 15:00:00,2022-10-21,15:00,25.45,59.0,0.39,0
2022-10-21 16:00:00,2022-10-21,16:00,25.38,60.0,0.24,0
2022-10-21 17:00:00,2022-10-21,17:00,25.94,49.0,0.51,0
2022-10-21 18:00:00,2022-10-21,18:00,27.24,60.0,0.52,1
2022-10-21 19:00:00,2022-10-21,19:00,27.14,50.0,0.59,0
2022-10-21 20:00:00,2022-10-21,20:00,25.94,54.0,0.73,0
2022-10-21 21:00:00,2022-10-21,21:00,25.4,55.0,0.32,0
2022-10-21 22:00:00,2022-10-21,22:00,25.74,55.0,0.25,0
2022-10-21 23:00:00,2022-10-21,23:00,25.91,60.0,0.27,1
2022-10-22 00:00:00,2022-10-22,00:00,25.63,60.0,0.5,1
2022-10-22 01:00:00,2022-10-22,01:00,26.01,60.0,0.47,1
2022-10-22 02:00:00,2022-10-22,02:00,24.84,60.0,0.95,1
2022-10-22 03:00:00,2022-10-22,03:00,24.74,60.0,1.11,1
2022-10-22 04:00:00,2022-10-22,04:00,25.92,54.0,0.22,0
2022-10-22 05:00:00,2022-10-22,05:00,25.5,60.0,0.38,1
2022-10-22 06:00:00,2022-10-22,06:00,26.07,56.0,0.39,0
2022-10-22 07:00:00,2022-10-22,07:00,-9999999.9,0.0,-999.99,2
2022-10-22 08:00:00,2022-10-22,08:00,26.16,60.0,0.17,0
2022-10-22 09:00:00,2022-10-22,09:00,25.9,59.0,0.26,0
2022-10-22 10:00:00,2022-10-22,10:00,25.56,60.0,0.22,0
2022-10-22 11:00:00,2022-10-22,11:00,25.62,59.0,0.23,0
2022-10-22 12:00:00,2022-10-22,12:00,25.34,60.0,0.5,0
2022-10-22 13:00:00,2022-10-22,13:00,24.27,59.0,0.41,0
2022-10-22 14:00:00,2022-10-22,14:00,24.37,60.0,0.33,0
2022-10-22 15:00:00,2022-10-22,15:00,25.13,58.0,0.5,0
2022-10-22 16:00:00,2022-10-22,16:00,26.03,60.0,0.3,0
2022-10-22 17:00:00,2022-10-22,17:00,26.02,53.0,0.26,0
2022-10-22 18:00:00,2022-10-22,18:00,25.45,51.0,0.49,0
2022-10-22 19:00:00,2022-10-22,19:00,24.61,49.0,0.31,0
2022-10-22 20:00:00,2022-10-22,20:00,24.49,47.0,0.2,0
2022-10-22 21:00:00,2022-10-22,21:00,24.08,60.0,0.4,1
2022-10-22 22:00:00,2022-10-22,22:00,23.09,60.0,1.79,1
2022-10-22 23:00:00,2022-10-22,23:00,23.9,60.0,0.6,1
2022-10-23 00:00:00,2022-10-23,00:00,22.85,60.0,0.52,1
2022-10-23 01:00:00,2022-10-23,01:00,21.14,60.0,0.88,1
2022-10-23 02:00:00,2022-10-23,02:00,19.45,60.0,1.11,1
2022-10-23 03:00:00,2022-10-23,03:00,21.45,60.0,1.13,1
2022-10-23 04:00:00,2022-10-23,04:00,21.01,60.0,1.22,1
2022-10-23 05:00:00,2022-10-23,05:00,20.95,60.0,1.33,1
2022-10-23 06:00:00,2022-10-23,06:00,21.51,60.0,0.64,1
2022-10-23 07:00:00,2022-10-23,07:00,20.63,60.0,0.66,1
2022-10-23 08:00:00,2022-10-23,08:00,20.86,60.0,0.98,1
2022-10-23 09:00:00,2022-10-23,09:00,20.73,60.0,0.65,1
2022-10-23 10:00:00,2022-10-23,10:00,20.55,60.0,0.92,1
2022-10-23 11:00:00,2022-10-23,11:00,20.08,60.0,0.79,1
2022-10-23 12:00:00,2022-10-23,12:00,20.61,60.0,0.67,1
2022-10-23 13:00:00,2022-10-23,13:00,21.09,60.0,0.36,1
2022-10-23 14:00:00,2022-10-23,14:00,-9999999.9,0.0,-999.99,2
2022-10-23 15:00:00,2022-10-23,15:00,20.77,60.0,0.56,1
2022-10-23 16:00:00,2022-10-23,16:00,21.04,60.0,0.46,1
2022-10-23 17:00:00,2022-10-23,17:00,21.78,60.0,0.32,0
2022-10-23 18:00:00,2022-10-23,18:00,20.13,60.0,0.42,1
2022-10-23 19:00:00,2022-10-23,19:00,20.61,44.0,0.54,0
2022-10-23 20:00:00,2022-10-23,20:00,23.31,60.0,0.57,0
2022-10-23 21:00:00,2022-10-23,21:00,22.77,60.0,0.46,0
2022-10-23 22:00:00,2022-10-23,22:00,23.93,60.0,0.32,0
2022-10-23 23:00:00,2022-10-23,23:00,23.72,60.0,0.32,0
2022-10-24 00:00:00,2022-10-24,00:00,22.84,60.0,0.65,0
2022-10-24 01:00:00,2022-10-24,01:00,8.02,60.0,7.76,1
2022-10-24 02:00:00,2022-10-24,02:00,14.41,60.0,3.49,1
2022-10-24 03:00:00,2022-10-24,03:00,15.0,60.0,3.07,1
2022-10-24 04:00:00,2022-10-24,04:00,10.89,60.0,4.22,1
2022-10-24 05:00:00,2022-10-24,05:00,8.4,60.0,6.33,1
2022-10-24 06:00:00,2022-10-24,06:00,23.63,60.0,0.65,0
2022-10-24 07:00:00,2022-10-24,07:00,23.0,57.0,3.2,0
2022-10-24 08:00:00,2022-10-24,08:00,23.83,60.0,0.54,0
2022-10-24 09:00:00,2022-10-24,09:00,23.77,60.0,0.15,0
2022-10-24 10:00:00,2022-10-24,10:00,21.58,53.0,1.68,0
2022-10-24 11:00:00,2022-10-24,11:00,20.44,60.0,1.56,0
2022-10-24 12:00:00,2022-10-24,12:00,22.63,60.0,0.3,0
2022-10-24 13:00:00,2022-10-24,13:00,22.5,60.0,0.37,0
2022-10-24 14:00:00,2022-10-24,14:00,22.48,56.0,0.35,0
2022-10-24 15:00:00,2022-10-24,15:00,22.17,43.0,1.61,0
2022-10-24 16:00:00,2022-10-24,16:00,22.77,60.0,0.28,1
2022-10-24 17:00:00,2022-10-24,17:00,24.44,60.0,1.06,1
2022-10-24 18:00:00,2022-10-24,18:00,24.89,60.0,0.83,1
2022-10-24 19:00:00,2022-10-24,19:00,-9999999.9,0.0,-999.99,2
2022-10-24 20:00:00,2022-10-24,20:00,24.19,60.0,0.52,1
2022-10-24 21:00:00,2022-10-24,21:00,25.01,60.0,0.71,1
2022-10-24 22:00:00,2022-10-24,22:00,26.64,50.0,0.33,0
2022-10-24 23:00:00,2022-10-24,23:00,27.23,60.0,1.16,0
2022-10-25 00:00:00,2022-10-25,00:00,27.67,60.0,0.42,0
2022-10-25 01:00:00,2022-10-25,01:00,27.89,60.0,0.23,0
2022-10-25 02:00:00,2022-10-25,02:00,27.33,60.0,0.25,0
2022-10-25 03:00:00,2022-10-25,03:00,26.7,59.0,0.32,0
2022-10-25 04:00:00,2022-10-25,04:00,25.58,49.0,1.51,0
2022-10-25 05:00:00,2022-10-25,05:00,20.39,60.0,2.48,1
2022-10-25 06:00:00,2022-10-25,06:00,24.22,56.0,1.04,0
2022-10-25 07:00:00,2022-10-25,07:00,18.44,60.0,4.62,1
2022-10-25 08:00:00,2022-10-25,08:00,22.75,60.0,2.12,1
2022-10-25 09:00:00,2022-10-25,09:00,25.9,60.0,0.23,0
2022-10-25 10:00:00,2022-10-25,10:00,24.32,60.0,1.83,1
2022-10-25 11:00:00,2022-10-25,11:00,19.48,60.0,2.29,1
2022-10-25 12:00:00,2022-10-25,12:00,22.31,60.0,1.1,1
2022-10-25 13:00:00,2022-10-25,13:00,24.3,60.0,0.58,1
2022-10-25 14:00:00,2022-10-25,14:00,24.96,60.0,0.27,1
2022-10-25 15:00:00,2022-10-25,15:00,24.94,60.0,0.29,1
2022-10-25 16:00:00,2022-10-25,16:00,25.31,60.0,0.69,1
2022-10-25 17:00:00,2022-10-25,17:00,26.17,60.0,0.66,1
2022-10-25 18:00:00,2022-10-25,18:00,26.1,60.0,0.41,1
2022-10-25 19:00:00,2022-10-25,19:00,26.23,60.0,0.7,1
2022-10-25 20:00:00,2022-10-25,20:00,23.34,60.0,0.84,1
2022-10-25 21:00:00,2022-10-25,21:00,23.6,60.0,1.05,1
2022-10-25 22:00:00,2022-10-25,22:00,-9999999.9,0.0,-999.99,2
2022-10-25 23:00:00,2022-10-25,23:00,24.52,60.0,0.62,1
2022-10-26 00:00:00,2022-10-26,00:00,24.63,60.0,0.73,1
2022-10-26 01:00:00,2022-10-26,01:00,24.22,60.0,0.93,1
2022-10-26 02:00:00,2022-10-26,02:00,24.62,60.0,0.78,1
2022-10-26 03:00:00,2022-10-26,03:00,24.12,60.0,0.51,1
2022-10-26 04:00:00,2022-10-26,04:00,23.88,60.0,0.6,1
2022-10-26 05:00:00,2022-10-26,05:00,22.9,60.0,1.97,1
2022-10-26 06:00:00,2022-10-26,06:00,23.91,60.0,0.37,1
2022-10-26 07:00:00,2022-10-26,07:00,22.12,60.0,2.34,1
2022-10-26 08:00:00,2022-10-26,08:00,18.38,60.0,2.48,1
2022-10-26 09:00:00,2022-10-26,09:00,15.83,60.0,4.25,1
2022-10-26 10:00:00,2022-10-26,10:00,18.05,60.0,3.25,1
2022-10-26 11:00:00,2022-10-26,11:00,20.31,60.0,0.74,1
2022-10-26 12:00:00,2022-10-26,12:00,20.8,60.0,1.05,1
2022-10-26 13:00:00,2022-10-26,13:00,23.11,60.0,1.21,1
2022-10-26 14:00:00,2022-10-26,14:00,24.53,60.0,0.42,1
2022-10-26 15:00:00,2022-10-26,15:00,24.12,60.0,0.67,1
2022-10-26 16:00:00,2022-10-26,16:00,23.02,60.0,0.69,1
2022-10-26 17:00:00,2022-10-26,17:00,-9999999.9,0.0,-999.99,2
2022-10-26 18:00:00,2022-10-26,18:00,24.91,60.0,0.61,1
2022-10-26 19:00:00,2022-10-26,19:00,25.27,60.0,0.89,1
2022-10-26 20:00:00,2022-10-26,20:00,25.62,60.0,0.52,1
2022-10-26 21:00:00,2022-10-26,21:00,25.66,60.0,0.58,1
2022-10-26 22:00:00,2022-10-26,22:00,25.56,60.0,0.56,1
2022-10-26 23:00:00,2022-10-26,23:00,24.94,60.0,0.6,1
2022-10-27 00:00:00,2022-10-27,00:00,24.65,60.0,0.44,1
2022-10-27 01:00:00,2022-10-27,01:00,23.68,60.0,1.71,1
2022-10-27 02:00:00,2022-10-27,02:00,22.92,60.0,2.54,1
2022-10-27 03:00:00,2022-10-27,03:00,-9999999.9,0.0,-999.99,2
2022-10-27 04:00:00,2022-10-27,04:00,23.56,60.0,0.75,1
2022-10-27 05:00:00,2022-10-27,05:00,23.83,60.0,0.76,1
2022-10-27 06:00:00,2022-10-27,06:00,24.68,41.0,0.24,0
2022-10-27 07:00:00,2022-10-27,07:00,24.13,60.0,0.64,1
2022-10-27 08:00:00,2022-10-27,08:00,25.05,60.0,0.49,1
2022-10-27 09:00:00,2022-10-27,09:00,26.12,45.0,0.29,0
2022-10-27 10:00:00,2022-10-27,10:00,25.48,47.0,0.55,0
2022-10-27 11:00:00,2022-10-27,11:00,23.48,60.0,1.1,1
2022-10-27 12:00:00,2022-10-27,12:00,24.47,60.0,0.89,1
2022-10-27 13:00:00,2022-10-27,13:00,24.9,60.0,0.71,1
2022-10-27 14:00:00,2022-10-27,14:00,25.28,60.0,0.57,1
2022-10-27 15:00:00,2022-10-27,15:00,25.35,46.0,0.51,0
2022-10-27 16:00:00,2022-10-27,16:00,24.73,60.0,0.89,1
2022-10-27 17:00:00,2022-10-27,17:00,25.04,59.0,0.68,0
2022-10-27 18:00:00,2022-10-27,18:00,25.66,60.0,0.49,0
2022-10-27 19:00:00,2022-10-27,19:00,26.66,60.0,0.21,0
2022-10-27 20:00:00,2022-10-27,20:00,26.06,60.0,0.28,0
2022-10-27 21:00:00,2022-10-27,21:00,24.86,60.0,0.35,1
2022-10-27 22:00:00,2022-10-27,22:00,24.56,60.0,0.58,1
2022-10-27 23:00:00,2022-10-27,23:00,26.06,60.0,0.25,0
2022-10-28 00:00:00,2022-10-28,00:00,25.76,60.0,0.19,0
2022-10-28 01:00:00,2022-10-28,01:00,25.62,60.0,0.2,0
2022-10-28 02:00:00,2022-10-28,02:00,25.43,59.0,0.19,0
2022-10-28 03:00:00,2022-10-28,03:00,25.14,60.0,0.39,0
2022-10-28 04:00:00,2022-10-28,04:00,25.22,60.0,0.19,0
2022-10-28 05:00:00,2022-10-28,05:00,25.1,60.0,0.17,0
2022-10-28 06:00:00,2022-10-28,06:00,25.11,60.0,0.24,0
2022-10-28 07:00:00,2022-10-28,07:00,-9999999.9,0.0,-999.99,2
2022-10-28 08:00:00,2022-10-28,08:00,14.84,60.0,1.25,1
2022-10-28 09:00:00,2022-10-28,09:00,15.03,60.0,1.12,1
2022-10-28 10:00:00,2022-10-28,10:00,16.58,60.0,1.17,1
2022-10-28 11:00:00,2022-10-28,11:00,15.58,60.0,0.9,1
2022-10-28 12:00:00,2022-10-28,12:00,18.92,60.0,2.43,1
2022-10-28 13:00:00,2022-10-28,13:00,23.77,58.0,0.5,0
2022-10-28 14:00:00,2022-10-28,14:00,24.02,60.0,0.4,0
2022-10-28 15:00:00,2022-10-28,15:00,24.89,60.0,0.5,0
2022-10-28 16:00:00,2022-10-28,16:00,24.92,60.0,0.37,0
2022-10-28 17:00:00,2022-10-28,17:00,25.34,60.0,0.29,0
2022-10-28 18:00:00,2022-10-28,18:00,25.64,60.0,0.25,0
2022-10-28 19:00:00,2022-10-28,19:00,25.07,59.0,0.22,0
2022-10-28 20:00:00,2022-10-28,20:00,25.07,60.0,0.19,0
2022-10-28 21:00:00,2022-10-28,21:00,24.64,59.0,0.35,0
2022-10-28 22:00:00,2022-10-28,22:00,23.91,59.0,0.28,0
2022-10-28 23:00:00,2022-10-28,23:00,24.16,60.0,0.21,0
2022-10-29 00:00:00,2022-10-29,00:00,21.42,60.0,3.26,1
2022-10-29 01:00:00,2022-10-29,01:00,19.0,60.0,2.5,1
2022-10-29 02:00:00,2022-10-29,02:00,22.92,60.0,0.24,0
2022-10-29 03:00:00,2022-10-29,03:00,22.6,60.0,0.32,0
2022-10-29 04:00:00,2022-10-29,04:00,22.35,53.0,0.54,0
2022-10-29 05:00:00,2022-10-29,05:00,20.92,44.0,0.81,0
2022-10-29 06:00:00,2022-10-29,06:00,18.37,60.0,4.01,1
2022-10-29 07:00:00,2022-10-29,07:00,17.26,60.0,3.88,1
2022-10-29 08:00:00,2022-10-29,08:00,19.27,60.0,1.43,1
2022-10-29 09:00:00,2022-10-29,09:00,17.71,60.0,3.52,1
2022-10-29 10:00:00,2022-10-29,10:00,17.94,60.0,2.34,1
2022-10-29 11:00:00,2022-10-29,11:00,22.04,60.0,0.38,0
2022-10-29 12:00:00,2022-10-29,12:00,-9999999.9,0.0,-999.99,2
2022-10-29 13:00:00,2022-10-29,13:00,21.67,57.0,0.37,0
2022-10-29 14:00:00,2022-10-29,14:00,21.87,59.0,0.21,0
2022-10-29 15:00:00,2022-10-29,15:00,21.71,60.0,0.37,0
2022-10-29 16:00:00,2022-10-29,16:00,21.95,60.0,0.35,0
2022-10-29 17:00:00,2022-10-29,17:00,22.04,60.0,0.25,0
2022-10-29 18:00:00,2022-10-29,18:00,22.07,60.0,0.2,0
2022-10-29 19:00:00,2022-10-29,19:00,21.83,60.0,0.22,0
2022-10-29 20:00:00,2022-10-29,20:00,21.59,60.0,0.51,0
2022-10-29 21:00:00,2022-10-29,21:00,23.12,60.0,0.66,0
2022-10-29 22:00:00,2022-10-29,22:00,23.66,56.0,0.55,0
2022-10-29 23:00:00,2022-10-29,23:00,24.07,60.0,0.24,0
2022-10-30 00:00:00,2022-10-30,00:00,23.96,60.0,0.21,0
2022-10-30 01:00:00,2022-10-30,01:00,24.01,60.0,0.18,0
2022-10-30 02:00:00,2022-10-30,02:00,23.22,60.0,0.32,0
2022-10-30 03:00:00,2022-10-30,03:00,22.3,60.0,0.21,0
2022-10-30 04:00:00,2022-10-30,04:00,22.48,58.0,0.24,0
2022-10-30 05:00:00,2022-10-30,05:00,22.74,60.0,0.2,0
2022-10-30 06:00:00,2022-10-30,06:00,22.51,60.0,0.16,0
2022-10-30 07:00:00,2022-10-30,07:00,-9999999.9,0.0,-999.99,2
2022-10-30 08:00:00,2022-10-30,08:00,22.07,60.0,0.21,0
2022-10-30 09:00:00,2022-10-30,09:00,23.39,60.0,0.47,0
2022-10-30 10:00:00,2022-10-30,10:00,23.48,60.0,0.26,0
2022-10-30 11:00:00,2022-10-30,11:00,24.57,60.0,0.56,0
2022-10-30 12:00:00,2022-10-30,12:00,24.94,60.0,0.24,0
2022-10-30 13:00:00,2022-10-30,13:00,24.82,60.0,0.22,0
2022-10-30 14:00:00,2022-10-30,14:00,24.08,60.0,0.21,0
2022-10-30 15:00:00,2022-10-30,15:00,23.88,60.0,0.22,0
2022-10-30 16:00:00,2022-10-30,16:00,23.66,60.0,0.17,0
2022-10-30 17:00:00,2022-10-30,17:00,23.57,60.0,0.22,0
2022-10-30 18:00:00,2022-10-30,18:00,23.82,60.0,0.22,0
2022-10-30 19:00:00,2022-10-30,19:00,24.18,60.0,0.21,0
2022-10-30 20:00:00,2022-10-30,20:00,24.43,60.0,0.19,0
2022-10-30 21:00:00,2022-10-30,21:00,24.7,60.0,0.15,0
2022-10-30 22:00:00,2022-10-30,22:00,24.83,60.0,0.23,0
2022-10-30 23:00:00,2022-10-30,23:00,24.97,60.0,0.24,0
2022-10-31 00:00:00,2022-10-31,00:00,25.09,60.0,0.16,0
2022-10-31 01:00:00,2022-10-31,01:00,25.2,60.0,0.19,0
2022-10-31 02:00:00,2022-10-31,02:00,25.16,60.0,0.17,0
2022-10-31 03:00:00,2022-10-31,03:00,24.88,60.0,0.2,0
2022-10-31 04:00:00,2022-10-31,04:00,24.51,59.0,0.21,0
2022-10-31 05:00:00,2022-10-31,05:00,20.59,60.0,2.44,1
2022-10-31 06:00:00,2022-10-31,06:00,13.67,60.0,2.47,1
2022-10-31 07:00:00,2022-10-31,07:00,6.02,60.0,3.67,1
2022-10-31 08:00:00,2022-10-31,08:00,9.87,60.0,4.59,1
2022-10-31 09:00:00,2022-10-31,09:00,14.19,60.0,4.48,1
2022-10-31 10:00:00,2022-10-31,10:00,16.52,60.0,4.17,1
2022-10-31 11:00:00,2022-10-31,11:00,20.46,60.0,1.81,1
2022-10-31 12:00:00,2022-10-31,12:00,22.79,60.0,0.41,1
2022-10-31 13:00:00,2022-10-31,13:00,22.41,60.0,0.59,1
2022-10-31 14:00:00,2022-10-31,14:00,-9999999.9,0.0,-999.99,2
2022-10-31 15:00:00,2022-10-31,15:00,23.95,59.0,0.27,0
2022-10-31 16:00:00,2022-10-31,16:00,24.2,60.0,0.22,0
2022-10-31 17:00:00,2022-10-31,17:00,24.37,60.0,0.24,0
2022-10-31 18:00:00,2022-10-31,18:00,24.19,60.0,0.3,0
2022-10-31 19:00:00,2022-10-31,19:00,24.22,60.0,0.2,0
2022-10-31 20:00:00,2022-10-31,20:00,24.08,60.0,0.53,0
2022-10-31 21:00:00,2022-10-31,21:00,24.44,60.0,0.18,0
2022-10-31 22:00:00,2022-10-31,22:00,24.31,60.0,0.15,0
2022-10-31 23:00:00,2022-10-31,23:00,24.13,60.0,0.18,0
2022-11-01 00:00:00,2022-11-01,00:00,24.31,60.0,0.25,0
2022-11-01 01:00:00,2022-11-01,01:00,24.31,60.0,0.44,0
2022-11-01 02:00:00,2022-11-01,02:00,24.83,60.0,0.48,0
2022-11-01 03:00:00,2022-11-01,03:00,25.83,60.0,0.36,0
2022-11-01 04:00:00,2022-11-01,04:00,26.76,60.0,0.22,0
2022-11-01 05:00:00,2022-11-01,05:00,26.3,60.0,0.28,0
2022-11-01 06:00:00,2022-11-01,06:00,25.78,60.0,1.08,0
2022-11-01 07:00:00,2022-11-01,07:00,24.65,50.0,0.85,0
2022-11-01 08:00:00,2022-11-01,08:00,25.5,60.0,0.22,0
